name,pressure_Pa_from_file2,propane_Henry_from_file2,|Qst(propane)|_from_file2,N2_1,N2_4,N2_18,N2_75,N2_316,N2_1334,N2_5623,N2_23714,N2_100000,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction,length_a,length_b,length_c,angle_alpha,angle_beta,angle_gamma
GASSEB_clean-(id_176759),4000000,0.00198718,30.44803688,246.603,265.867,284.883,298.336,309.524,320.228,332.253,337.416,343.317,1.5828,14.408,76.2361,199.739,291.821,340.451,380.758,391.446,399.512,401.549,405.828,408.991,409.889,408.099,411.84,412.58,410.845,413.823,413.266,411.616,412.679,415.538,411.272,415.019,414.433,415.227,413.5,414.699,414.728,4.02494,5.64924,1776.39,1934.36,0.633,8.2326,13.5545,17.4759,90,90,90
GASSUR_clean-(id_176760),4000000,0.0094973,29.14871329,235.24,246.752,256.36,260.366,270.589,281.639,289.129,296.686,299.69,0.076619,0.879696,10.0122,216.233,261.769,293.088,322.027,326.773,334.226,334.794,340.987,343.753,341.754,345.336,346.902,347.145,350.531,348.048,347.613,352.627,355.817,352.803,350.933,356.356,359.76,355.434,356.409,356.642,357.189,6.36797,7.13166,1692.45,1590.2,0.616,15.701,14.964,17.339,90,115.096,90
GASTIG_clean-(id_176761),4000000,0.867215,50.91388754,129.382,128.859,131.144,135.939,138.676,139.419,141.39,144.162,146.334,110.692,124.568,129.882,138.349,158.826,178.779,189.071,191.916,195.042,194.905,195.845,198.423,202.543,199.12,201.898,202.942,208.366,200.537,205.473,205.384,204.87,207.026,208.669,210.553,214.629,211.683,214.099,213.525,215.135,3.79248,5.0819,966.447,728.518,0.4748,14.107,15.163,17.765,90,111.025,90
GATBUZ_charged-(id_176762),4000000,0.00522896,33.6276771,143.013,158.35,172.931,188.947,195.614,202.472,206.605,211.382,216.332,3.18061,20.1659,43.1215,87.4122,187.545,218.267,233.677,237.527,241.073,244.133,242.898,244.237,245.277,244.806,247.432,246.557,246.102,246.417,248.582,247.7,249.389,251.415,250.054,248.975,248.839,251.788,253.573,250.039,252.081,5.13941,6.90621,1265.08,1145.95,0.542,9.8727,17.5138,18.1642,92.1357,90,106.371
GATQIE_clean-(id_176765),4000000,0.00191164,27.60094915,85.3904,153.361,297.66,424.219,459.098,483.295,504.486,518.946,530.176,0.245312,2.47125,17.2914,58.1881,97.3652,403.27,554.788,576.197,591.667,599.3,602.085,609.101,610.842,612.169,613.416,613.465,616.99,622.104,621.024,622.595,620.081,623.89,628.368,629.858,633.776,632.228,639.585,636.734,635.733,6.57853,8.12277,2692.15,3305.6,0.7176,38.8511,38.8511,18.7521,90,90,90
GAVYAG_clean-(id_176768),4000000,0.00766744,39.95390612,194.648,200.077,202.605,205.204,206.65,209.838,212.926,215.485,217.445,45.0709,124.37,189.754,223.276,238.838,245.526,246.548,246.549,246.548,246.609,246.549,246.549,246.549,246.549,246.859,246.932,247.14,246.549,246.961,246.549,246.549,246.366,246.549,246.621,247.023,246.549,247.475,247.405,246.549,3.91416,5.30344,1076.26,906.183,0.5266,10.37,10.025,19.575,90,92.13,90
GAWCUF_clean-(id_176770),4000000,0.00106091,37.26571297,173.035,180.814,183.299,188.602,189.259,190.252,190.86,190.267,190.985,31.7946,104.878,166.505,193.601,206.191,211.743,214.317,218.202,220.337,222.317,223.844,224.013,223.295,223.622,223.798,223.65,222.86,223.997,224.013,223.767,223.295,224.013,224.013,224.013,224.013,223.747,224.013,224.013,224.013,3.62459,5.14591,1101.2,916.058,0.5036,18.3638,10.9135,18.8942,90,108.374,90
GAWLIB_clean-(id_176774),4000000,6.52E-05,21.42107239,13.9544,21.5388,32.7818,58.3656,66.7413,73.0812,77.5415,81.4505,85.5057,0.644743,4.84109,9.70293,11.4015,16.7602,39.7384,79.7601,85.0834,90.408,92.6921,94.3309,97.1551,96.5798,96.6746,95.8609,97.5979,97.6416,98.6829,99.1225,98.8782,99.0621,99.7032,100.145,100.565,100.851,100.698,102.208,101.561,100.603,6.9637,7.30469,575.668,324.035,0.4542,8.136,21.3945,22.8798,82.374,82.746,79.437
GAWMOJ_clean-(id_176777),4000000,0.000597485,23.48525354,86.3893,135.415,239.743,426.741,515.688,547.392,564.598,589.179,610.726,0.027891,0.305796,2.85682,24.1701,98.8214,311.298,628.978,656.995,666.577,678.046,684.166,685.3,688.619,693.802,693.83,690.809,697.228,705.245,701.224,703.234,707.196,706.126,708.244,712.835,712.362,713.201,716.569,711.452,721.071,7.82076,9.85959,2014.24,2848.41,0.7242,28.598,28.598,17.074,90,90,90
GAXDIS10_clean-(id_176778),4000000,6.59E-05,21.87921197,3.49173,15.8241,86.9274,152.924,173.37,204.758,215.258,223.258,231.325,0.00104298,0.00449283,0.0531116,0.517718,5.36379,82.0997,205.749,218.527,232.413,240.424,252.75,260.824,268.593,269.711,279.083,281.22,279.61,286.689,284.717,287.498,289.765,290.55,293.599,295.316,296.243,295.983,297.236,299.281,298.456,3.80534,5.63603,1996.73,1513.03,0.6636,8.721,11.026,13.54,90,90,90
GAXKOH_clean-(id_176780),4000000,0.00268108,28.84797287,114.758,144.66,229.952,289.264,317.778,329.125,341.965,348.482,353.973,0.034958,0.349699,3.56214,43.3314,138.934,314.164,373.042,385.212,395.968,399.741,402.627,411.407,408.918,414.242,415.205,416.505,420.218,418.349,421.628,428.013,429.457,431.871,433.251,434.799,436.176,435.606,435.511,439.023,437.638,8.86105,9.78617,1692.37,1763,0.6186,18.007,18.007,19.288,90,90,120
GAXQIH_clean-(id_176781),4000000,0.0115104,39.01575834,69.6686,70.6273,73.4062,77.1236,81.7263,84.8672,89.3812,93.476,94.7427,2.89414,33.013,66.5263,70.4573,77.5955,91.0162,104.3,110.324,112.346,113.916,114.518,114.716,114.285,114.989,114.861,114.83,114.552,114.534,115.087,115.467,115.489,115.758,115.111,116.015,115.588,115.563,115.866,116.387,115.599,4.52481,5.17093,783.142,573.505,0.4372,11.144,15.2392,16.695,114.419,90,111.447
GAYFOD_clean-(id_176785),4000000,0.0406304,35.3938169,226.671,226.861,226.929,226.941,226.941,226.941,226.941,226.941,226.941,0.345769,3.65049,86.3218,223.662,226.605,227.275,228.763,232.457,230.817,233.076,231.73,235.34,241.209,243.169,236.006,236.389,242.897,245.925,245.032,243.46,251.222,248.739,246.678,248.095,251.512,249.277,260.091,255.316,253.813,5.52117,5.97544,1504.89,1306.25,0.626,7.3007,8.8312,8.8312,90,90,90
GAYFUJ_clean-(id_176786),4000000,0.0085855,32.39532853,240.026,253.143,262.474,270.033,272.376,273.684,274.127,274.131,274.131,0.210025,2.13443,33.6208,242.328,271.024,274.653,274.95,274.925,274.963,274.976,274.977,274.978,274.979,274.979,274.979,274.973,274.975,274.979,274.965,274.979,274.98,274.979,274.977,274.979,274.978,274.979,274.979,274.979,275.003,5.17685,5.68191,1899.11,1460.97,0.6252,10.0903,10.0903,21.2568,90,90,120
GAYGAQ_clean_h-(id_176787),4000000,0.0345253,40.56833691,115.101,115.606,121.114,133.548,152.777,161.825,168.877,173.805,179.533,2.28767,26.6045,103.813,117.163,143.969,203.858,224.496,227.552,228.493,228.644,228.315,228.781,227.999,228.848,228.585,228.349,229.101,229.077,228.53,228.729,229.099,229.099,229.101,229.101,228.916,228.911,229.101,228.761,229.101,4.61164,5.42545,1222.55,923.858,0.5596,7.1328,8.7207,9.6984,116.718,111.576,90
GAYPED_clean-(id_176788),4000000,0.0015953,25.66373516,182.391,292.126,350.198,389.055,404.85,417.818,433.374,437.968,439.684,0.639276,6.54969,35.2258,73.5432,271.88,433.167,480.465,488.501,495.535,501.091,504.767,510.475,511.26,513.705,515.193,509.427,510.74,520.916,519.312,516.219,515.586,520.038,523.713,518.049,524.988,526.641,525.038,524.885,525.039,6.82289,9.58074,2106.29,2339.97,0.6514,15.484,30.163,30.163,90,90,90
GAZZIS01_charged-(id_176792),4000000,0.000705343,22.96078669,117.292,230.84,370.685,468.619,501.676,528.63,540.56,555.63,569.252,0.306897,2.94448,13.4013,43.8022,153.394,514.214,621.067,638.24,655.256,655.939,657.131,660.162,660.428,660.753,663.768,663.38,660.797,662.517,665.397,668.052,665.526,664.427,669.297,667.38,667.571,669.979,677.348,678.91,681.803,7.92037,11.1785,1846.76,2578.36,0.6862,17.3175,17.3175,26.33,94.4883,94.4883,110.217
GAZZIS02_charged-(id_176793),4000000,0.00180701,28.8651838,125.261,240.687,368.72,455.448,509.715,540.667,555.365,563.423,573.011,0.130381,1.33602,9.58565,42.1417,164.184,501.361,625.011,643.957,662.354,671.847,669.074,671.873,681.258,679.47,684.609,680.988,689.629,701.69,698.451,698.936,702.048,704.299,696.529,704.049,710.326,713.843,709.266,714.541,713.578,7.94034,11.2044,1877.62,2640.79,0.6876,17.344,17.344,26.443,94.1191,94.1191,110.44
GAZZIS03_charged-(id_176794),4000000,0.00169693,28.48539358,119.267,237.667,365.073,462.359,511.432,553.892,563.656,574.371,582.166,0.119054,1.17213,8.50095,39.7061,158.836,506.91,629.169,652.118,669.344,677.204,680.954,682.827,680.112,687.433,694.184,688.397,698.043,699.442,708.474,700.623,708.278,709.683,707.561,714.761,715.762,719.329,714.979,717.416,710.819,7.9594,11.2171,1875.04,2646,0.6888,17.3391,17.3391,26.562,93.8464,93.8464,110.679
GAZZIS04_charged-(id_176795),4000000,0.00064941,22.99720626,103.981,207.754,358.336,468.097,522.989,548.872,565.549,581.483,599.308,0.171442,1.59973,10.2922,37.4673,130.915,520.978,638.627,661.325,664.22,673.054,675.687,682.17,686.106,689.691,690.088,694.458,692.827,693.506,699.122,699.754,706.089,707.452,706.531,704.354,705.408,710.831,715.512,713.584,713.679,8.02511,11.3149,1844.81,2630.91,0.6916,17.3712,17.3712,26.785,93.3913,93.3913,111.133
GAZZIS05_charged-(id_176796),4000000,0.000628692,23.05279866,97.9851,192.717,344.499,468.036,526.99,553.728,575.384,599.808,603.42,0.151973,1.83029,10.8169,39.6229,119.585,508.359,642.472,661.987,678.466,687.815,691.479,692.228,692.216,697.571,696.063,699.018,699.372,702.063,700.754,708.253,707.776,707.738,706.482,713.142,708.55,712.913,714.636,716.583,714.908,8.06264,11.586,1834.07,2640.77,0.6964,17.4017,17.4017,27.015,92.7626,92.7626,111.757
GAZZIS_charged-(id_176791),4000000,0.00208992,29.72379919,131.363,244.97,371.659,441.748,490.199,518.556,539.165,558.353,568.435,0.245541,2.00138,12.0235,42.7471,176.351,500.68,603.044,623.586,631.815,654.388,650.557,654.197,663.576,663.974,665.844,661.717,665.172,669.144,671.213,669.781,677.855,675.699,680.624,685.472,694.807,700.827,695.542,692.897,695.045,7.91904,11.1163,1877.77,2603.58,0.6858,17.2857,17.2857,26.219,94.4987,94.4987,110.062
GEBCAT_clean-(id_176797),4000000,0.000365928,23.7648341,31.7074,103.45,119.649,128.881,135.298,140.544,146.797,151.157,154.559,0.00244532,0.0236148,0.252427,2.71636,71.1308,139.035,158.81,164.571,167.768,170.476,171.694,172.75,172.688,175.608,174.652,175.377,175.605,175.67,176.837,179.293,177.167,179.635,179.724,180.094,179.401,181.882,180.988,182.226,181.637,4.28279,7.82822,1191.52,790.035,0.4616,13.1927,13.1927,17.6922,111.891,111.891,90.0001
GEBPEK_clean-(id_176798),4000000,0.000105134,15.47872023,3.47657,14.3776,57.7829,282.116,559.298,970.387,1080.73,1121.35,1164.98,0.000388227,0.00659986,0.0661927,0.669304,6.53328,64.4931,648.783,1082.51,1242.75,1282.45,1310.99,1332.63,1347.14,1361.34,1378.77,1381.86,1381.82,1392.45,1389.66,1403.91,1412.59,1414.64,1417.74,1418.67,1428.54,1436.62,1445.94,1450.41,1452.69,9.34908,17.9845,1934.3,4182.35,0.837,30.234,30.234,30.234,90,90,90
GEBSAJ_clean-(id_176799),4000000,1060000,82.41052798,77.4456,79.4195,81.1434,83.3403,83.7593,84.4552,85.6521,86.508,87.0305,84.3905,85.3499,90.3602,102.783,113.065,116.77,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,121.143,5.25567,5.78022,1017.65,345.147,0.414,17.749,7.2777,12.907,90,90,90
GEDDAW_clean-(id_176801),4000000,0.000121047,18.29255876,8.45703,23.7251,58.2234,179.688,318.87,374.021,400.06,415.816,429.257,0.00109407,0.0146207,0.141134,1.35122,11.606,65.2258,391.634,422.373,439.967,448.364,451.182,456.981,458.453,460.004,463.361,464.323,465.269,467.856,470.451,469.632,469.423,471.978,475.65,478.944,481.394,480.062,482.947,483.257,482.066,8.11262,10.5539,2113.88,2120.63,0.7028,18.5167,18.5167,18.5167,95.4507,95.4507,95.4507
GEDDEA_clean-(id_176802),4000000,0.000850203,33.09679826,83.3256,144.503,174.048,188.327,196.697,202.865,209.197,213.954,220.624,1.59786,11.0203,26.1427,37.8854,98.1622,193.808,224.761,231.907,239.418,240.218,241.809,245.849,244.848,247.891,248.05,249.209,249.276,249.799,252.246,248.792,252.19,255.102,255.303,257.033,257.594,258.901,262.573,260.214,259.978,3.81582,10.1359,1601.1,1234.26,0.591,18.2463,18.2463,18.2463,95.0087,95.0087,95.0087
GEDPAH_clean-(id_176804),4000000,8.42E-05,22.96317614,16.7192,34.5134,60.5011,119.895,135.746,143.846,153.484,156.995,160.977,0.00387572,0.0407794,0.40712,3.91134,25.8657,152.293,161.278,162.007,163.148,163.726,165.283,166.125,166.739,167.543,170.616,168.699,169.663,170.539,170.225,171.33,172.012,175.513,175.858,173.341,174.842,177.828,176.216,176.776,176.15,4.27212,6.03167,927.95,742.052,0.4286,7.163,10.443,20.003,81.2,85.04,86.91
GEDQIR_clean-(id_176805),4000000,0.00696494,31.19098404,138.785,199.468,252.172,271.485,291.406,309.376,317.502,322.62,325.938,0.198404,1.83773,17.5976,89.6167,165.457,297.157,342.743,353.865,365.645,368.483,372.058,373.623,377.716,378.794,379.994,383.401,384.744,383.412,385.586,389.262,389.912,389.1,392.059,389.34,392.024,391.573,397.285,391.202,396.583,4.98654,6.54643,2262.59,2145.17,0.6334,13.5868,15.1581,16.0184,118.239,98.812,90
GEDQOX_clean-(id_176806),4000000,0.00910839,33.4745371,159.029,223.969,254.432,280.251,306.744,316.149,319.209,321.82,323.414,0.40513,3.87612,34.8057,112.726,200.018,316.927,343.015,345.964,345.788,348.464,347.57,346.964,347.944,348.538,348.353,349.332,350.17,350.821,351.254,355.27,354.427,353.714,352.103,355.813,355.262,358.042,358.146,361.879,356.144,4.67913,6.45005,2326.66,2155.37,0.632,13.2796,14.9992,16.1213,117.723,99.1245,90
GEDQUD_charged-(id_176807),4000000,0.0119565,36.13088865,132.852,155.781,170.599,181.921,184.679,189.905,192.899,204.102,208.432,1.97322,14.5387,51.0572,106.109,178.84,203.36,222.757,225.285,226.332,226.734,227.48,227.059,228.068,227.958,228.463,228.339,227.188,227.955,227.881,227.481,228.451,228.518,228.438,228.503,228.481,228.488,228.518,228.516,228.527,3.77734,5.25686,1297.87,1032.45,0.5522,13.6945,14.7711,16.0651,117.369,97.9829,90
GEDRAK_clean-(id_176808),4000000,0.00269726,33.42938365,210.149,229.152,234.68,240.766,251.57,266.02,285.876,293.836,304.333,1.59216,15.9662,90.3267,151.258,240.104,313.664,320.866,322.461,321.754,323.307,327.918,328.696,326.782,326.668,331.451,336.116,337.919,339.016,341.767,340.373,339.354,339.144,340.974,344.33,343.358,345.169,341.08,342.191,341.276,3.92842,5.77362,2398.21,2073.93,0.6018,12.6284,14.8265,16.1342,117.353,101.841,90
GEDRUE_clean-(id_176811),4000000,0.00849367,34.48936275,209.64,233.396,243.825,252.584,265.287,278.937,291.238,299.955,311.795,0.62881,6.23118,57.824,139.938,242.07,294.388,327.471,333.717,344.284,344.742,344.737,345.192,345.114,344.994,343.552,345.175,345.197,345.137,345.195,345.176,345.07,345.088,344.794,345.18,345.132,345.212,345.179,345.217,345.127,4.23776,6.04452,2304.55,2060.12,0.6118,13.2474,14.3769,16.1088,116.503,99.4948,90
GEDSAL_clean-(id_176812),4000000,0.00295659,34.47179621,220.332,230.998,235.396,240.326,241.083,248.245,252.819,262.993,271.867,1.86883,18.1242,97.2884,173.507,246.235,270.16,296.735,305.12,312.374,316.293,316.787,319.987,319.77,320.541,321.651,322.909,327.605,327.181,326.927,326.981,325.045,327.053,327.633,328.794,328.383,333.179,332.361,330.58,329.378,3.82645,5.44628,2237.72,1912.41,0.5966,12.8273,14.4649,16.033,116.814,102.168,90
GEDSEP_clean-(id_176813),4000000,0.0201617,42.14596381,125.313,125.286,125.325,126.255,125.478,132.542,135.058,139.847,144.867,28.9942,107.4,123.839,128.063,136.922,144.681,148.885,151.978,158.345,161.403,166.276,173.896,169.638,175.473,178.068,181.628,181.298,180.857,189.444,191.208,190.81,189.987,194.164,194.464,199.413,202.994,201.825,200.904,199.205,3.73359,4.82283,1023.08,738.448,0.5156,13.1654,13.8282,16.0313,115.549,101.117,90
GEDSOZ_clean-(id_176814),4000000,0.00783929,33.89541041,199.178,232.118,250.382,261.428,274.432,294.458,307.583,316.554,318.912,0.569422,5.82184,52.0766,134.425,237.183,302.041,328.643,339.444,342.242,345.077,344.974,345.049,344.914,345.052,345.257,345.409,344.912,345.256,345.316,345.237,345.426,345.332,345.23,345.296,345.587,345.293,345.591,345.429,345.445,4.23086,6.10424,2330.43,2105.02,0.618,13.0926,14.4488,16.2751,116.353,97.8329,90
GEDSUF_clean-(id_176815),4000000,0.0271926,41.59487978,172.048,182.003,197.441,201.349,215.552,217.852,223.629,226.736,229.205,10.2937,40.2687,77.9393,171.252,209.836,231.092,236.861,238.933,243.833,243.51,244.478,244.759,246.048,247.175,249.58,254.196,251.363,252.698,252.941,256.702,255.218,256.574,256.148,256.831,258.007,261.086,263.293,261.739,262.74,4.02613,6.8646,1460.83,1209.4,0.5606,13.6824,15.0012,15.649,95.751,113.163,90.493
GEDTAM_clean-(id_176816),4000000,0.00752147,33.86217263,204.547,236.44,250.11,262.488,275.196,292.98,302.318,314.353,318.1,0.487225,4.87499,42.8682,130.707,234.491,294.41,327.683,335.232,342.145,344.155,344.658,344.673,342.352,349.797,349.176,345.774,350.516,348.695,352.452,353.039,354.697,354.415,356.392,354.331,359.65,357.336,360.338,361.531,361.135,4.28316,6.16288,2317.05,2126.45,0.629,13.645,14.2731,16.1135,116.289,99.0059,90
GEFYUN_clean-(id_176818),4000000,0.000728256,33.01389155,90.5073,126.677,169.223,190.61,204.085,208.644,213.182,217.861,218.981,5.02275,29.8618,60.2288,81.1306,109.929,214.394,230.447,234.376,237.271,243.084,247.405,254.202,258.381,262.122,259.664,263.095,262.347,266.855,271.849,272.688,268.175,272.973,273.813,276.083,276.398,275.514,278.546,276.747,279.265,6.27962,6.73786,1399.46,1335.23,0.5478,18.5561,18.5561,21.2628,90,90,120
GEFZAU_clean-(id_176819),4000000,0.000495942,31.85854996,100.08,137.859,174.886,191.651,203.588,213.954,217.979,219.464,223.273,5.46364,30.6283,61.9748,85.9773,121.298,215.279,238.753,244.086,246.232,246.915,250.177,249.837,249.922,250.451,251.582,251.173,250.147,251.154,251.49,250.551,253.458,251.858,252.445,252.674,253.172,252.839,252.597,252.128,253.209,5.83045,6.43441,1373.29,1385.58,0.5466,18.41,18.41,21.321,90,90,120
GEGDED_clean-(id_176822),4000000,0.00570824,41.70131893,100.662,201.584,357.468,431.629,469.472,488.944,505.122,511.325,519.721,7.38109,18.9788,45.4017,85.805,115.342,443.752,554.706,570.336,586.503,592.552,604.36,608.675,614.874,615.063,619.232,621.099,619.268,623.857,621.299,622.754,626.99,630.911,629.165,625.067,625.717,631.518,630.408,630.099,631.341,6.57358,10.731,2111.23,2516.71,0.6964,12.2473,25.914,25.9141,90,90,90
GEGGEG01_clean-(id_176823),4000000,0.0257236,43.92892343,88.5058,92.4169,95.7351,97.0859,99.8433,111.322,117.33,122.733,126.711,36.5509,58.9941,78.6913,93.6763,107.217,134.093,145.306,145.802,145.994,145.948,145.925,145.918,146.119,145.984,146.059,146.096,146.103,146.124,146.071,146.131,146.143,146.15,146.153,146.149,146.144,146.152,145.934,146.127,146.151,3.53731,4.4734,780.594,516.434,0.4522,13.582,10.8173,14.7037,90,110.628,90
GEGGIK01_clean-(id_176825),4000000,0.0291369,44.65807041,90.3461,90.0508,94.574,95.4823,100.579,105.523,110.356,115.171,122.326,39.3765,61.6051,79.6105,91.9496,103.848,130.058,145.437,145.516,145.739,145.808,145.975,145.892,146.029,145.956,146.074,145.967,146.141,145.778,146.057,146.098,146.087,146.094,146.151,146.108,146.153,146.147,146.153,146.131,146.146,3.51616,4.44976,754.006,491.601,0.45,13.5146,10.7692,14.6278,90,110.631,90
GEGGIK_clean-(id_176824),4000000,0.0259341,44.10332325,89.2627,91.0867,94.3424,97.5955,100.244,108.462,117.538,119.757,126.29,37.2702,59.3617,79.1465,92.83,106.036,135.137,144.776,145.255,146.019,145.839,146.102,145.96,146.062,146.048,146.106,146.062,146.064,146.055,146.137,146.112,146.11,146.15,146.141,146.04,146.153,146.152,146.141,146.134,146.118,3.52722,4.4635,764.891,503.702,0.4512,13.5674,10.7942,14.6837,90,110.638,90
GEGGUW_clean-(id_176826),4000000,0.0287997,44.59740891,87.8177,91.0533,93.0012,96.9658,100.421,106.842,111.262,120.65,121.867,39.1046,60.88,80.0529,92.1013,103.174,133.436,145.429,145.209,145.722,145.97,145.835,146.199,146.125,146.202,146.034,146.226,146.16,146.171,146.108,146.205,146.078,146.222,146.135,146.211,146.21,146.224,146.216,146.229,146.225,3.51738,4.63719,779.383,508.688,0.4588,13.5186,10.7685,14.6323,90,110.63,90
GEGHAD_clean-(id_176827),4000000,0.0295705,44.64963927,89.2326,90.9743,93.6893,96.9006,102.686,107.871,114.647,119.403,124.854,39.339,61.2644,80.6154,93.257,106.742,132.992,144.176,145.452,145.663,145.952,146.02,146.148,146.182,146.11,146.143,146.171,146.15,146.274,146.263,146.298,146.299,146.296,146.305,146.276,146.305,146.305,146.305,146.305,146.262,3.51526,4.65392,804.048,525.333,0.4664,13.5204,10.7639,14.6348,90,110.532,90
GEJJEL01_clean-(id_176831),4000000,0.000800661,34.13982893,67.1184,71.1007,75.2431,76.6994,84.4166,88.0939,93.2518,99.3881,102.295,0.119735,1.27906,11.627,58.2163,80.4137,97.2292,104.643,105.776,105.998,105.949,106.259,106.169,106.577,106.381,106.954,106.548,106.721,106.421,106.619,107.082,106.603,106.893,107.56,107.039,107.452,107.98,107.964,107.614,107.982,3.83497,4.95342,910.263,456.538,0.4388,7.8354,12.0496,12.2524,112.015,89.967,99.921
